"PROFILO DEI LAUREATI"
"",""
"Numero di laureati","27"
"Hanno compilato il questionario","26"
"Tasso di compilazione","96.3"
"1. CARATTERISTICHE ANAGRAFICHE"
"",""
"Genere (%)"," "
"Uomini","70.4"
"Donne","29.6"
"Età alla laurea (%) "," "
"Meno di 23 anni","-"
"23-24 anni","37.0"
"25-26 anni","55.6"
"27 anni e oltre","7.4"
"Età alla laurea (medie, in anni)","25.6"
"Cittadini stranieri (%) ","-"
"Residenza (%) "," "
"Stessa provincia della sede degli studi","85.2"
"Altra provincia della stessa regione","7.4"
"Altra regione","7.4"
"Estero","-"
"2. ORIGINE SOCIALE"
"",""
"Titolo di studio dei genitori (%) "," "
"Almeno un genitore laureato","42.3"
"Entrambi con laurea","15.4"
"Uno solo con laurea","26.9"
"Nessun genitore laureato","57.7"
"Diploma di scuola secondaria di secondo grado","38.5"
"Qualifica professionale, titolo inferiore o nessun titolo","19.2"
"Classe sociale (%) "," "
"Classe elevata","26.9"
"Classe media impiegatizia","30.8"
"Classe media autonoma","26.9"
"Classe del lavoro esecutivo","15.4"
"3. STUDI SECONDARI DI SECONDO GRADO"
"",""
"Diploma (%) "," "
"Liceale","85.2"
"Liceo classico","3.7"
"Liceo linguistico","3.7"
"Liceo scientifico","77.8"
"Liceo delle scienze umane","-"
"Liceo artistico e musicale e coreutico","-"
"Tecnico","14.8"
"Tecnico economico","3.7"
"Tecnico tecnologico","11.1"
"Professionale","-"
"Titolo estero","-"
"Voto di diploma (medie, in 100-mi) ","82.8"
"Hanno conseguito il diploma (%) "," "
"Nella stessa provincia della sede degli studi universitari","81.5"
"In una provincia limitrofa","11.1"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica","-"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord","7.4"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole","-"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole","-"
"All'estero","-"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"",""
"Hanno precedenti esperienze universitarie (%) ","100.0"
"Portate a termine","100.0"
"Non portate a termine","-"
"Nessuna precedente esperienza universitaria","-"
"Titolo universitario precedente all'iscrizione alla laurea magistrale (%) "," "
"Titolo di primo livello italiano","96.2"
"Altro titolo italiano","-"
"Titolo estero","-"
"Ateneo di conseguimento del precedente titolo universitario (per 100 che hanno un precedente titolo di primo livello italiano)"," "
"Stesso Ateneo della laurea magistrale","88.0"
"Altro Ateneo del Nord","4.0"
"Altro Ateneo del Centro","8.0"
"Altro Ateneo del Sud-Isole","-"
"Altro Ateneo italiano telematico","-"
"Gruppo disciplinare del precedente titolo universitario (per 100 che hanno un precedente titolo di primo livello italiano)"," "
"Stesso gruppo disciplinare della laurea magistrale","100.0"
"Altro gruppo della laurea magistrale ma stessa area disciplinare","-"
"Altra area disciplinare","-"
"Regolarità negli studi del precedente titolo universitario (per 100 che hanno un precedente titolo di primo livello italiano) "," "
"In corso","48.0"
"1° anno fuori corso","32.0"
"2° anno fuori corso e oltre","20.0"
"Voto di laurea del precedente titolo universitario (medie, in 110-mi; per 100 che hanno un precedente titolo di primo livello italiano) ","99.0"
"Motivazioni molto importanti nella scelta del corso di laurea magistrale (%) "," "
"Fattori sia culturali sia professionalizzanti","65.4"
"Fattori prevalentemente culturali","15.4"
"Fattori prevalentemente professionalizzanti","3.8"
"Né gli uni né gli altri","15.4"
"Età all'immatricolazione (%) "," "
"Regolare o 1 anno di ritardo","70.4"
"2 o più anni di ritardo","29.6"
"Punteggio degli esami (medie, in 30-mi) ","26.0"
"Voto di laurea (medie, in 110-mi) ","107.6"
"Regolarità negli studi  "," "
"In corso","88.9"
